Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2026-04-07,S001,P0019,Canned Goods,Northeast,0,40,0,36,1.99,0,Sunny,1,1.78,Spring
2026-04-07,S001,P0020,Canned Goods,Northeast,0,15,0,15,1.94,0.2,Rainy,0,1.73,Spring
2026-04-07,S002,P0001,Snacks,Southeast,488,12,478,10,5.21,0,Snowy,0,5.38,Spring
2026-04-07,S002,P0002,Snacks,Southeast,0,11,0,10,5.07,0,Snowy,0,4.21,Spring
2026-04-07,S002,P0003,Beverages,Southeast,1602,32,0,31,2.47,0,Snowy,0,2.7,Spring
2026-04-07,S002,P0004,Beverages,Southeast,542,9,0,7,2.45,0.05,Rainy,0,2.41,Spring
2026-04-07,S002,P0005,Dairy,Southeast,0,37,0,40,4.06,0,Rainy,0,3.38,Spring
2026-04-07,S002,P0006,Dairy,Southeast,1691,36,0,33,3.83,0.05,Cloudy,1,3.51,Spring
2026-04-07,S002,P0007,Beverages,Southeast,4,16,0,17,2.44,0.15,Rainy,0,2.45,Spring
2026-04-07,S002,P0008,Frozen Foods,Southeast,0,46,0,45,6.93,0.2,Sunny,0,7.53,Spring
2026-04-07,S002,P0009,Personal Care,Southeast,1160,45,0,40,8.89,0.2,Cloudy,0,9.54,Spring
2026-04-07,S002,P0010,Snacks,Southeast,12,8,0,7,5.02,0,Sunny,0,4.98,Spring
2026-04-07,S002,P0011,Household,Southeast,1861,37,0,34,12.58,0,Cloudy,0,12.71,Spring
2026-04-07,S002,P0012,Household,Southeast,1136,4,0,4,12.56,0,Cloudy,0,12.13,Spring
2026-04-07,S002,P0013,Bakery,Southeast,1594,19,471,19,3.47,0.2,Sunny,0,4.01,Spring
2026-04-07,S002,P0014,Bakery,Southeast,403,32,0,30,3.58,0.05,Windy,0,3.18,Spring
2026-04-07,S002,P0015,Produce,Southeast,1250,2,151,2,2.92,0.15,Sunny,0,2.4,Spring
2026-04-07,S002,P0016,Produce,Southeast,1777,31,0,32,2.93,0.15,Cloudy,0,2.86,Spring
2026-04-07,S002,P0017,Meat,Southeast,21,3,0,3,9.52,0.2,Rainy,0,8.3,Spring
2026-04-07,S002,P0018,Meat,Southeast,1632,29,0,28,10.14,0.05,Sunny,0,9.81,Spring
2026-04-07,S002,P0019,Canned Goods,Southeast,0,37,0,34,1.98,0.05,Snowy,1,2.19,Spring
2026-04-07,S002,P0020,Canned Goods,Southeast,1319,27,0,30,1.94,0.05,Snowy,1,2.29,Spring
2026-04-07,S003,P0001,Snacks,Midwest,1501,13,0,12,4.89,0.15,Sunny,0,5.62,Spring
2026-04-07,S003,P0002,Snacks,Midwest,1443,38,0,42,4.81,0.05,Rainy,0,4.21,Spring
2026-04-07,S003,P0003,Beverages,Midwest,1018,8,0,6,2.48,0.2,Windy,0,2.28,Spring
2026-04-07,S003,P0004,Beverages,Midwest,248,20,260,17,2.59,0,Rainy,0,2.9,Spring
2026-04-07,S003,P0005,Dairy,Midwest,111,4,0,3,3.98,0.05,Rainy,1,3.84,Spring
2026-04-07,S003,P0006,Dairy,Midwest,0,47,0,42,3.86,0.05,Snowy,0,4.22,Spring
2026-04-07,S003,P0007,Beverages,Midwest,636,40,0,43,2.48,0.15,Windy,0,2.21,Spring
2026-04-07,S003,P0008,Frozen Foods,Midwest,1537,51,0,49,7.17,0.1,Snowy,0,7.49,Spring
2026-04-07,S003,P0009,Personal Care,Midwest,2006,15,313,17,8.09,0.2,Cloudy,0,8.96,Spring
2026-04-07,S003,P0010,Snacks,Midwest,3,27,0,27,4.81,0,Snowy,1,5.29,Spring
2026-04-07,S003,P0011,Household,Midwest,1838,36,0,36,12.86,0.15,Snowy,1,12.42,Spring
2026-04-07,S003,P0012,Household,Midwest,19,11,0,10,12.55,0.15,Sunny,0,15.29,Spring
2026-04-07,S003,P0013,Bakery,Midwest,3,23,0,24,3.51,0.1,Rainy,0,3.58,Spring
2026-04-07,S003,P0014,Bakery,Midwest,10,11,0,11,3.4,0,Snowy,0,4.08,Spring
2026-04-07,S003,P0015,Produce,Midwest,1831,26,0,26,2.89,0.1,Cloudy,0,2.64,Spring
2026-04-07,S003,P0016,Produce,Midwest,1168,46,0,52,2.87,0.2,Rainy,0,2.75,Spring
2026-04-07,S003,P0017,Meat,Midwest,1824,17,0,15,9.85,0.1,Windy,0,9.79,Spring
2026-04-07,S003,P0018,Meat,Midwest,485,60,0,52,9.83,0.1,Snowy,0,9.46,Spring
2026-04-07,S003,P0019,Canned Goods,Midwest,16,2,0,2,1.94,0.1,Windy,0,1.81,Spring
2026-04-07,S003,P0020,Canned Goods,Midwest,1683,28,0,29,2.05,0.15,Sunny,0,2.02,Spring
2026-04-07,S004,P0001,Snacks,West,1568,33,0,31,4.93,0.15,Cloudy,0,5.34,Spring
2026-04-07,S004,P0002,Snacks,West,7,9,0,7,5.07,0,Windy,0,5.31,Spring
2026-04-07,S004,P0003,Beverages,West,183,48,0,45,2.42,0.05,Sunny,1,2.05,Spring
2026-04-07,S004,P0004,Beverages,West,127,26,129,27,2.38,0,Rainy,1,2.62,Spring
2026-04-07,S004,P0005,Dairy,West,20,2,0,1,3.95,0.1,Rainy,0,3.85,Spring
2026-04-07,S004,P0006,Dairy,West,1460,26,0,28,4.13,0,Sunny,0,3.22,Spring
2026-04-07,S004,P0007,Beverages,West,17,8,0,9,2.41,0.15,Snowy,0,2.08,Spring
2026-04-07,S004,P0008,Frozen Foods,West,43,18,51,20,7.12,0.15,Windy,0,6.67,Spring
2026-04-07,S004,P0009,Personal Care,West,1200,7,459,6,8.18,0.1,Sunny,0,9.65,Spring
2026-04-07,S004,P0010,Snacks,West,124,5,111,4,5.12,0,Snowy,0,5.79,Spring
2026-04-07,S004,P0011,Household,West,1637,3,0,2,13.11,0.15,Rainy,0,12.13,Spring
2026-04-07,S004,P0012,Household,West,1719,5,470,5,12.45,0,Cloudy,0,15.23,Spring
2026-04-07,S004,P0013,Bakery,West,10,4,0,3,3.52,0.1,Sunny,0,3.01,Spring
2026-04-07,S004,P0014,Bakery,West,848,10,0,8,3.51,0,Windy,0,3.94,Spring
2026-04-07,S004,P0015,Produce,West,1522,21,0,21,3.03,0.05,Sunny,1,3.29,Spring
2026-04-07,S004,P0016,Produce,West,1227,10,0,11,3.11,0,Sunny,0,2.66,Spring
2026-04-07,S004,P0017,Meat,West,362,16,0,16,10.3,0.2,Cloudy,0,9.1,Spring
2026-04-07,S004,P0018,Meat,West,586,7,174,7,9.76,0.1,Windy,1,9.4,Spring
2026-04-07,S004,P0019,Canned Goods,West,286,12,281,11,1.96,0.15,Snowy,0,2.39,Spring
2026-04-07,S004,P0020,Canned Goods,West,1274,34,168,29,1.97,0.05,Windy,0,2.36,Spring
2026-04-07,S005,P0001,Snacks,Southwest,0,35,0,31,5.03,0.1,Snowy,0,5.7,Spring
2026-04-07,S005,P0002,Snacks,Southwest,23,8,0,8,5.22,0,Windy,0,4.36,Spring
2026-04-07,S005,P0003,Beverages,Southwest,0,38,0,32,2.47,0,Snowy,0,2.56,Spring
2026-04-07,S005,P0004,Beverages,Southwest,326,4,0,3,2.61,0.1,Rainy,0,2.73,Spring
2026-04-07,S005,P0005,Dairy,Southwest,1790,23,0,21,4.09,0.15,Snowy,0,3.83,Spring
2026-04-07,S005,P0006,Dairy,Southwest,585,15,413,14,3.87,0.2,Snowy,1,3.39,Spring
2026-04-07,S005,P0007,Beverages,Southwest,510,24,0,24,2.58,0,Windy,0,2.09,Spring
2026-04-07,S005,P0008,Frozen Foods,Southwest,14,18,0,20,7.06,0,Rainy,0,5.67,Spring
2026-04-07,S005,P0009,Personal Care,Southwest,1982,16,0,13,8.9,0.15,Snowy,0,7.29,Spring
2026-04-07,S005,P0010,Snacks,Southwest,142,10,0,11,4.89,0.15,Rainy,0,5.73,Spring
2026-04-07,S005,P0011,Household,Southwest,904,46,0,42,12.49,0,Windy,0,12.97,Spring
2026-04-07,S005,P0012,Household,Southwest,387,21,375,18,13.11,0.1,Snowy,0,14.72,Spring
2026-04-07,S005,P0013,Bakery,Southwest,1842,19,0,17,3.32,0.1,Rainy,1,3.05,Spring
2026-04-07,S005,P0014,Bakery,Southwest,1030,14,0,14,3.48,0.05,Snowy,0,3.91,Spring
2026-04-07,S005,P0015,Produce,Southwest,200,11,183,9,3.12,0.2,Windy,0,3.56,Spring
2026-04-07,S005,P0016,Produce,Southwest,0,19,0,18,2.88,0,Sunny,0,2.83,Spring
2026-04-07,S005,P0017,Meat,Southwest,939,35,51,36,9.9,0.1,Snowy,0,11.9,Spring
2026-04-07,S005,P0018,Meat,Southwest,314,26,0,28,9.5,0,Cloudy,0,8.47,Spring
2026-04-07,S005,P0019,Canned Goods,Southwest,642,2,0,2,1.99,0.1,Cloudy,0,1.67,Spring
2026-04-07,S005,P0020,Canned Goods,Southwest,1875,20,300,18,1.92,0.05,Cloudy,1,1.93,Spring
2026-04-08,S001,P0001,Snacks,Northeast,0,15,0,17,4.81,0,Windy,0,5.16,Spring
2026-04-08,S001,P0002,Snacks,Northeast,1448,42,0,42,4.84,0.05,Sunny,0,5.45,Spring
2026-04-08,S001,P0003,Beverages,Northeast,163,3,0,2,2.48,0.1,Windy,1,2.26,Spring
2026-04-08,S001,P0004,Beverages,Northeast,300,2,277,2,2.56,0,Sunny,0,2.87,Spring
2026-04-08,S001,P0005,Dairy,Northeast,1799,30,290,28,4.1,0.1,Sunny,0,4.2,Spring
2026-04-08,S001,P0006,Dairy,Northeast,620,55,0,48,4.07,0.15,Rainy,0,4.14,Spring
2026-04-08,S001,P0007,Beverages,Northeast,1019,8,230,7,2.43,0.1,Sunny,0,2.34,Spring
2026-04-08,S001,P0008,Frozen Foods,Northeast,788,2,0,2,7.21,0,Snowy,0,7.6,Spring
2026-04-08,S001,P0009,Personal Care,Northeast,0,31,0,28,8.63,0.05,Sunny,0,9.58,Spring
2026-04-08,S001,P0010,Snacks,Northeast,1196,3,0,3,5.19,0.2,Sunny,0,4.63,Spring
2026-04-08,S001,P0011,Household,Northeast,1777,24,0,27,13.63,0,Windy,0,14.09,Spring
2026-04-08,S001,P0012,Household,Northeast,1541,2,0,2,13.11,0.05,Rainy,0,14.23,Spring
2026-04-08,S001,P0013,Bakery,Northeast,13,2,0,2,3.51,0.05,Cloudy,0,3.76,Spring
2026-04-08,S001,P0014,Bakery,Northeast,1015,15,0,13,3.43,0.1,Cloudy,1,4.05,Spring
2026-04-08,S001,P0015,Produce,Northeast,508,24,0,26,3.06,0,Snowy,1,2.46,Spring
2026-04-08,S001,P0016,Produce,Northeast,435,17,0,15,2.85,0.1,Sunny,0,3.4,Spring
2026-04-08,S001,P0017,Meat,Northeast,314,13,308,14,9.53,0,Sunny,0,10.85,Spring
2026-04-08,S001,P0018,Meat,Northeast,1791,39,0,39,10.21,0.15,Cloudy,0,8.31,Spring
2026-04-08,S001,P0019,Canned Goods,Northeast,0,26,0,28,1.97,0,Cloudy,0,2.03,Spring
2026-04-08,S001,P0020,Canned Goods,Northeast,0,28,0,30,1.94,0.15,Sunny,1,2.11,Spring
2026-04-08,S002,P0001,Snacks,Southeast,11,10,0,8,4.9,0.1,Snowy,0,4.94,Spring
2026-04-08,S002,P0002,Snacks,Southeast,0,18,0,16,5.1,0.2,Sunny,0,5.35,Spring
2026-04-08,S002,P0003,Beverages,Southeast,1601,32,0,27,2.55,0,Snowy,0,2.81,Spring
2026-04-08,S002,P0004,Beverages,Southeast,542,8,0,8,2.47,0.2,Snowy,0,2.99,Spring
2026-04-08,S002,P0005,Dairy,Southeast,0,25,0,23,4.07,0.1,Snowy,0,3.77,Spring
2026-04-08,S002,P0006,Dairy,Southeast,1800,47,120,40,4.0,0,Rainy,0,4.49,Spring
2026-04-08,S002,P0007,Beverages,Southeast,0,39,0,43,2.49,0,Cloudy,0,2.04,Spring
2026-04-08,S002,P0008,Frozen Foods,Southeast,248,29,252,26,7.22,0,Sunny,1,7.08,Spring
2026-04-08,S002,P0009,Personal Care,Southeast,1544,40,381,37,8.07,0.1,Windy,1,9.71,Spring
2026-04-08,S002,P0010,Snacks,Southeast,10,9,0,10,4.77,0.15,Rainy,0,4.28,Spring
2026-04-08,S002,P0011,Household,Southeast,1875,21,0,19,13.23,0.2,Snowy,0,13.35,Spring
2026-04-08,S002,P0012,Household,Southeast,1133,7,0,7,13.09,0.2,Rainy,0,10.61,Spring
2026-04-08,S002,P0013,Bakery,Southeast,1434,32,323,27,3.62,0.05,Cloudy,0,4.11,Spring
2026-04-08,S002,P0014,Bakery,Southeast,398,36,0,33,3.41,0.15,Windy,0,2.85,Spring
2026-04-08,S002,P0015,Produce,Southeast,1100,1,0,1,3.12,0,Windy,1,3.06,Spring
2026-04-08,S002,P0016,Produce,Southeast,1877,42,111,40,2.95,0,Cloudy,0,3.4,Spring
2026-04-08,S002,P0017,Meat,Southeast,271,6,253,5,9.66,0.2,Cloudy,1,9.96,Spring
2026-04-08,S002,P0018,Meat,Southeast,1846,25,211,24,9.72,0.2,Snowy,1,9.67,Spring
2026-04-08,S002,P0019,Canned Goods,Southeast,333,16,327,13,1.89,0.05,Rainy,0,2.31,Spring
2026-04-08,S002,P0020,Canned Goods,Southeast,1326,18,0,17,2.09,0,Windy,0,1.65,Spring
2026-04-08,S003,P0001,Snacks,Midwest,1499,15,0,13,4.86,0.15,Sunny,0,5.61,Spring
2026-04-08,S003,P0002,Snacks,Midwest,1454,24,0,24,5.03,0,Rainy,0,4.6,Spring
2026-04-08,S003,P0003,Beverages,Midwest,1021,4,0,3,2.51,0,Snowy,0,2.72,Spring
2026-04-08,S003,P0004,Beverages,Midwest,0,24,0,25,2.61,0.05,Windy,1,2.71,Spring
2026-04-08,S003,P0005,Dairy,Midwest,113,2,0,2,4.16,0.15,Windy,0,3.89,Spring
2026-04-08,S003,P0006,Dairy,Midwest,165,49,203,50,3.96,0.05,Sunny,0,3.5,Spring
2026-04-08,S003,P0007,Beverages,Midwest,1008,25,360,23,2.53,0.05,Snowy,0,2.0,Spring
2026-04-08,S003,P0008,Frozen Foods,Midwest,1538,48,0,54,7.34,0.15,Snowy,0,7.83,Spring
2026-04-08,S003,P0009,Personal Care,Midwest,1695,13,0,14,8.75,0,Windy,0,6.88,Spring
2026-04-08,S003,P0010,Snacks,Midwest,11,17,0,15,5.16,0,Windy,0,4.42,Spring
2026-04-08,S003,P0011,Household,Midwest,1990,40,157,37,12.39,0.2,Windy,0,12.07,Spring
2026-04-08,S003,P0012,Household,Midwest,477,20,467,22,13.5,0.05,Snowy,0,13.48,Spring
2026-04-08,S003,P0013,Bakery,Midwest,144,14,134,13,3.4,0.15,Rainy,0,3.54,Spring
2026-04-08,S003,P0014,Bakery,Midwest,10,10,0,8,3.55,0,Windy,1,3.75,Spring
2026-04-08,S003,P0015,Produce,Midwest,1842,13,0,11,3.08,0.1,Cloudy,0,2.65,Spring
2026-04-08,S003,P0016,Produce,Midwest,1180,30,0,30,3.0,0.1,Sunny,0,2.97,Spring
2026-04-08,S003,P0017,Meat,Midwest,1825,15,0,14,9.76,0,Rainy,0,8.22,Spring
2026-04-08,S003,P0018,Meat,Midwest,701,57,215,58,10.1,0,Rainy,0,8.88,Spring
2026-04-08,S003,P0019,Canned Goods,Midwest,433,0,416,0,2.09,0,Rainy,0,2.2,Spring
2026-04-08,S003,P0020,Canned Goods,Midwest,1679,32,0,35,1.99,0.05,Snowy,0,2.34,Spring
2026-04-08,S004,P0001,Snacks,West,1567,33,0,37,4.94,0,Snowy,1,5.59,Spring
2026-04-08,S004,P0002,Snacks,West,10,5,0,4,4.93,0,Cloudy,0,4.33,Spring
2026-04-08,S004,P0003,Beverages,West,193,35,0,36,2.39,0.2,Sunny,0,2.78,Spring
2026-04-08,S004,P0004,Beverages,West,3,19,0,21,2.43,0.15,Snowy,0,2.75,Spring
2026-04-08,S004,P0005,Dairy,West,287,4,269,3,3.94,0,Snowy,0,3.21,Spring
2026-04-08,S004,P0006,Dairy,West,1875,21,411,19,3.99,0,Snowy,0,4.46,Spring
2026-04-08,S004,P0007,Beverages,West,8,17,0,15,2.48,0,Windy,0,2.58,Spring
2026-04-08,S004,P0008,Frozen Foods,West,158,12,161,12,7.23,0.15,Cloudy,0,7.26,Spring
2026-04-08,S004,P0009,Personal Care,West,1097,7,356,6,8.69,0,Cloudy,1,7.75,Spring
2026-04-08,S004,P0010,Snacks,West,10,8,0,7,4.95,0.2,Snowy,0,4.25,Spring
2026-04-08,S004,P0011,Household,West,1635,5,0,5,12.47,0,Rainy,0,13.44,Spring
2026-04-08,S004,P0012,Household,West,1246,8,0,8,13.52,0,Windy,0,15.24,Spring
2026-04-08,S004,P0013,Bakery,West,9,5,0,5,3.38,0.05,Snowy,0,4.17,Spring
2026-04-08,S004,P0014,Bakery,West,839,19,0,20,3.65,0.15,Cloudy,0,3.21,Spring
2026-04-08,S004,P0015,Produce,West,1523,19,0,18,3.05,0.15,Windy,0,2.47,Spring
2026-04-08,S004,P0016,Produce,West,1222,15,0,16,2.88,0.05,Windy,0,3.17,Spring
2026-04-08,S004,P0017,Meat,West,369,7,0,6,10.01,0.05,Sunny,0,8.79,Spring
2026-04-08,S004,P0018,Meat,West,404,16,0,15,9.96,0.1,Windy,0,11.47,Spring
2026-04-08,S004,P0019,Canned Goods,West,8,8,0,8,2.03,0.1,Cloudy,0,2.23,Spring
2026-04-08,S004,P0020,Canned Goods,West,1121,16,0,18,2.06,0.2,Snowy,0,1.91,Spring
2026-04-08,S005,P0001,Snacks,Southwest,0,23,0,23,4.81,0,Snowy,0,4.01,Spring
2026-04-08,S005,P0002,Snacks,Southwest,24,6,0,6,5.08,0.05,Cloudy,0,5.32,Spring
2026-04-08,S005,P0003,Beverages,Southwest,0,26,0,24,2.55,0.05,Cloudy,1,2.95,Spring
2026-04-08,S005,P0004,Beverages,Southwest,327,3,0,2,2.38,0.1,Snowy,0,2.78,Spring
2026-04-08,S005,P0005,Dairy,Southwest,1795,16,0,14,3.81,0,Snowy,0,3.6,Spring
2026-04-08,S005,P0006,Dairy,Southwest,177,9,0,9,3.89,0.2,Windy,0,3.95,Spring
2026-04-08,S005,P0007,Beverages,Southwest,508,25,0,22,2.47,0.1,Snowy,1,2.76,Spring
2026-04-08,S005,P0008,Frozen Foods,Southwest,468,35,470,38,7.15,0.05,Sunny,0,6.73,Spring
2026-04-08,S005,P0009,Personal Care,Southwest,1990,6,0,6,8.29,0,Windy,0,7.0,Spring
2026-04-08,S005,P0010,Snacks,Southwest,146,5,0,5,5.01,0.15,Windy,0,5.95,Spring
2026-04-08,S005,P0011,Household,Southwest,901,47,0,42,13.21,0,Windy,0,13.71,Spring
2026-04-08,S005,P0012,Household,Southwest,285,43,293,47,13.53,0.1,Snowy,1,11.81,Spring
2026-04-08,S005,P0013,Bakery,Southwest,1829,33,0,29,3.44,0.1,Cloudy,0,3.21,Spring
2026-04-08,S005,P0014,Bakery,Southwest,1021,24,0,22,3.58,0.2,Snowy,0,3.5,Spring
2026-04-08,S005,P0015,Produce,Southwest,14,14,0,13,3.03,0,Windy,0,2.41,Spring
2026-04-08,S005,P0016,Produce,Southwest,0,30,0,26,3.13,0,Rainy,0,2.69,Spring
2026-04-08,S005,P0017,Meat,Southwest,900,20,0,21,10.46,0,Windy,0,11.04,Spring
2026-04-08,S005,P0018,Meat,Southwest,307,33,0,32,10.33,0,Sunny,0,10.24,Spring
2026-04-08,S005,P0019,Canned Goods,Southwest,927,2,285,1,1.98,0,Windy,0,2.35,Spring
2026-04-08,S005,P0020,Canned Goods,Southwest,1639,42,84,44,2.09,0.15,Windy,0,1.75,Spring
2026-04-09,S001,P0001,Snacks,Northeast,2,12,0,13,4.9,0.15,Windy,0,5.38,Spring
2026-04-09,S001,P0002,Snacks,Northeast,1443,45,0,45,4.82,0.15,Rainy,0,5.77,Spring
2026-04-09,S001,P0003,Beverages,Northeast,165,1,0,1,2.46,0.1,Cloudy,0,2.41,Spring
2026-04-09,S001,P0004,Beverages,Northeast,23,2,0,1,2.61,0,Sunny,0,2.17,Spring
2026-04-09,S001,P0005,Dairy,Northeast,1510,28,0,26,4.18,0.1,Sunny,0,3.99,Spring
2026-04-09,S001,P0006,Dairy,Northeast,767,29,125,31,4.12,0.1,Cloudy,0,4.07,Spring
2026-04-09,S001,P0007,Beverages,Northeast,780,18,0,16,2.48,0,Rainy,0,2.11,Spring
2026-04-09,S001,P0008,Frozen Foods,Northeast,784,6,0,6,7.26,0,Snowy,0,7.19,Spring
2026-04-09,S001,P0009,Personal Care,Northeast,468,15,466,14,8.3,0.2,Windy,0,8.31,Spring
2026-04-09,S001,P0010,Snacks,Northeast,1191,8,0,8,5.23,0.1,Cloudy,0,4.13,Spring
2026-04-09,S001,P0011,Household,Northeast,2028,38,265,35,12.6,0.1,Sunny,0,14.96,Spring
2026-04-09,S001,P0012,Household,Northeast,1539,4,0,4,13.31,0.05,Windy,1,13.42,Spring
2026-04-09,S001,P0013,Bakery,Northeast,11,4,0,4,3.42,0.1,Windy,0,3.67,Spring
2026-04-09,S001,P0014,Bakery,Northeast,1011,19,0,19,3.51,0.05,Snowy,0,2.82,Spring
2026-04-09,S001,P0015,Produce,Northeast,569,20,58,19,2.89,0.1,Snowy,0,2.61,Spring
2026-04-09,S001,P0016,Produce,Northeast,417,36,0,37,2.94,0,Windy,0,3.05,Spring
2026-04-09,S001,P0017,Meat,Northeast,350,8,340,8,10.27,0,Windy,0,11.25,Spring
2026-04-09,S001,P0018,Meat,Northeast,2283,18,473,15,9.89,0.15,Windy,1,8.47,Spring
2026-04-09,S001,P0019,Canned Goods,Northeast,0,35,0,34,1.92,0.1,Rainy,0,2.07,Spring
2026-04-09,S001,P0020,Canned Goods,Northeast,184,19,190,19,2.01,0.05,Sunny,0,1.84,Spring
2026-04-09,S002,P0001,Snacks,Southeast,222,17,217,17,4.95,0.1,Rainy,0,4.37,Spring
2026-04-09,S002,P0002,Snacks,Southeast,0,10,0,10,4.96,0.15,Sunny,0,5.67,Spring
2026-04-09,S002,P0003,Beverages,Southeast,1601,31,0,27,2.45,0.15,Sunny,0,2.76,Spring
2026-04-09,S002,P0004,Beverages,Southeast,543,7,0,6,2.39,0.05,Windy,0,2.87,Spring
2026-04-09,S002,P0005,Dairy,Southeast,0,28,0,26,3.91,0.1,Windy,0,4.74,Spring
2026-04-09,S002,P0006,Dairy,Southeast,1906,25,207,28,4.05,0.15,Sunny,0,4.69,Spring
2026-04-09,S002,P0007,Beverages,Southeast,0,41,0,45,2.41,0.1,Snowy,1,2.62,Spring
2026-04-09,S002,P0008,Frozen Foods,Southeast,0,35,0,37,7.05,0.05,Snowy,0,7.1,Spring
2026-04-09,S002,P0009,Personal Care,Southeast,1155,48,0,49,8.32,0.2,Cloudy,0,8.53,Spring
2026-04-09,S002,P0010,Snacks,Southeast,13,6,0,5,5.12,0,Snowy,0,4.84,Spring
2026-04-09,S002,P0011,Household,Southeast,1869,26,0,25,13.56,0.1,Cloudy,0,14.33,Spring
2026-04-09,S002,P0012,Household,Southeast,1134,6,0,5,13.57,0,Snowy,0,11.22,Spring
2026-04-09,S002,P0013,Bakery,Southeast,1102,40,0,41,3.4,0.1,Snowy,0,3.87,Spring
2026-04-09,S002,P0014,Bakery,Southeast,414,18,0,18,3.35,0.1,Cloudy,0,3.72,Spring
2026-04-09,S002,P0015,Produce,Southeast,1099,2,0,1,2.93,0.05,Cloudy,1,2.81,Spring
2026-04-09,S002,P0016,Produce,Southeast,1761,46,0,47,3.08,0,Snowy,0,2.75,Spring
2026-04-09,S002,P0017,Meat,Southeast,501,6,483,6,9.88,0.15,Sunny,0,10.52,Spring
2026-04-09,S002,P0018,Meat,Southeast,1638,21,0,23,9.98,0.15,Windy,1,8.25,Spring
2026-04-09,S002,P0019,Canned Goods,Southeast,8,13,0,14,1.91,0.15,Sunny,0,2.03,Spring
2026-04-09,S002,P0020,Canned Goods,Southeast,1321,23,0,21,2.04,0.2,Cloudy,0,1.9,Spring
2026-04-09,S003,P0001,Snacks,Midwest,1499,14,0,15,4.84,0.05,Snowy,0,5.46,Spring
2026-04-09,S003,P0002,Snacks,Midwest,1458,19,0,19,4.88,0.15,Rainy,0,5.53,Spring
2026-04-09,S003,P0003,Beverages,Midwest,1149,3,127,3,2.52,0.15,Sunny,0,2.64,Spring
2026-04-09,S003,P0004,Beverages,Midwest,0,24,0,21,2.59,0.05,Snowy,0,2.11,Spring
2026-04-09,S003,P0005,Dairy,Midwest,372,5,262,4,3.82,0,Cloudy,0,4.65,Spring
2026-04-09,S003,P0006,Dairy,Midwest,0,31,0,27,4.13,0,Rainy,0,4.75,Spring
2026-04-09,S003,P0007,Beverages,Midwest,648,24,0,20,2.61,0.15,Snowy,0,2.54,Spring
2026-04-09,S003,P0008,Frozen Foods,Midwest,1528,57,0,59,6.65,0.05,Snowy,0,6.51,Spring
2026-04-09,S003,P0009,Personal Care,Midwest,1874,25,191,22,8.31,0.1,Rainy,0,9.43,Spring
2026-04-09,S003,P0010,Snacks,Midwest,11,17,0,18,5.19,0.05,Cloudy,1,5.61,Spring
2026-04-09,S003,P0011,Household,Midwest,1934,44,106,40,13.32,0.05,Rainy,1,13.43,Spring
2026-04-09,S003,P0012,Household,Midwest,436,20,426,22,13.16,0,Windy,0,13.71,Spring
2026-04-09,S003,P0013,Bakery,Midwest,277,21,274,23,3.41,0,Cloudy,0,2.83,Spring
2026-04-09,S003,P0014,Bakery,Midwest,4,17,0,14,3.38,0.2,Cloudy,0,3.81,Spring
2026-04-09,S003,P0015,Produce,Midwest,1818,38,0,41,3.12,0,Windy,0,2.56,Spring
2026-04-09,S003,P0016,Produce,Midwest,1170,40,0,40,2.93,0.2,Rainy,0,2.47,Spring
2026-04-09,S003,P0017,Meat,Midwest,2014,17,191,18,10.19,0,Snowy,0,11.31,Spring
2026-04-09,S003,P0018,Meat,Midwest,513,26,0,24,10.27,0.05,Windy,0,10.35,Spring
2026-04-09,S003,P0019,Canned Goods,Midwest,17,1,0,1,1.89,0,Windy,0,1.79,Spring
2026-04-09,S003,P0020,Canned Goods,Midwest,1960,21,272,18,1.93,0.15,Windy,0,1.99,Spring
2026-04-09,S004,P0001,Snacks,West,1998,20,420,22,4.78,0,Windy,1,4.18,Spring
2026-04-09,S004,P0002,Snacks,West,176,6,167,5,4.95,0.15,Sunny,0,4.02,Spring
2026-04-09,S004,P0003,Beverages,West,271,45,89,39,2.52,0.05,Windy,0,2.29,Spring
2026-04-09,S004,P0004,Beverages,West,3,19,0,18,2.5,0.2,Sunny,1,2.42,Spring
2026-04-09,S004,P0005,Dairy,West,17,5,0,5,4.08,0,Cloudy,0,4.38,Spring
2026-04-09,S004,P0006,Dairy,West,1464,20,0,18,3.81,0.1,Snowy,0,4.75,Spring
2026-04-09,S004,P0007,Beverages,West,10,14,0,14,2.59,0,Rainy,0,2.09,Spring
2026-04-09,S004,P0008,Frozen Foods,West,0,15,0,14,6.98,0,Cloudy,1,6.49,Spring
2026-04-09,S004,P0009,Personal Care,West,734,14,0,12,8.8,0.05,Rainy,0,9.31,Spring
2026-04-09,S004,P0010,Snacks,West,14,4,0,3,4.76,0,Rainy,0,5.16,Spring
2026-04-09,S004,P0011,Household,West,1637,3,0,2,12.52,0,Sunny,0,14.23,Spring
2026-04-09,S004,P0012,Household,West,1247,7,0,6,12.61,0.1,Cloudy,0,13.38,Spring
2026-04-09,S004,P0013,Bakery,West,9,5,0,4,3.5,0,Rainy,0,3.82,Spring
2026-04-09,S004,P0014,Bakery,West,1323,10,476,10,3.43,0,Cloudy,0,3.35,Spring
2026-04-09,S004,P0015,Produce,West,1725,19,202,18,2.84,0,Windy,0,2.91,Spring
